"Year","Month","Day","Period","122_HYDRO_1","122_HYDRO_2","122_HYDRO_3","122_HYDRO_4","122_HYDRO_5","122_HYDRO_6","201_HYDRO_4","215_HYDRO_1","215_HYDRO_2","215_HYDRO_3","222_HYDRO_1","222_HYDRO_2","222_HYDRO_3","222_HYDRO_4","222_HYDRO_5","222_HYDRO_6","322_HYDRO_1","322_HYDRO_2","322_HYDRO_3","322_HYDRO_4"
2020,9,14,6,12.95,12.95,12.95,12.95,12.95,12.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,23.55,23.55,23.55,23.55
2020,9,14,7,12.992,12.992,12.992,12.992,12.992,12.992,8.892,8.892,8.892,8.892,8.892,8.892,8.892,8.892,8.892,8.892,23.042,23.042,23.042,23.042
2020,9,14,8,13.033,13.033,13.033,13.033,13.033,13.033,8.833,8.833,8.833,8.833,8.833,8.833,8.833,8.833,8.833,8.833,22.533,22.533,22.533,22.533
2020,9,14,9,13.075,13.075,13.075,13.075,13.075,13.075,8.775,8.775,8.775,8.775,8.775,8.775,8.775,8.775,8.775,8.775,22.025,22.025,22.025,22.025
2020,9,14,10,13.117,13.117,13.117,13.117,13.117,13.117,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,21.517,21.517,21.517,21.517
2020,9,14,11,13.158,13.158,13.158,13.158,13.158,13.158,8.658,8.658,8.658,8.658,8.658,8.658,8.658,8.658,8.658,8.658,21.008,21.008,21.008,21.008
2020,9,14,12,13.2,13.2,13.2,13.2,13.2,13.2,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20.5,20.5,20.5,20.5
2020,9,14,13,13.158,13.158,13.158,13.158,13.158,13.158,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,20.325,20.325,20.325,20.325
2020,9,14,14,13.117,13.117,13.117,13.117,13.117,13.117,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,20.15,20.15,20.15,20.15
2020,9,14,15,13.075,13.075,13.075,13.075,13.075,13.075,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,19.975,19.975,19.975,19.975
2020,9,14,16,13.033,13.033,13.033,13.033,13.033,13.033,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,19.8,19.8,19.8,19.8
2020,9,14,17,12.992,12.992,12.992,12.992,12.992,12.992,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,19.625,19.625,19.625,19.625
2020,9,14,18,12.95,12.95,12.95,12.95,12.95,12.95,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,19.45,19.45,19.45,19.45
2020,9,14,19,12.908,12.908,12.908,12.908,12.908,12.908,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,19.275,19.275,19.275,19.275
2020,9,14,20,12.867,12.867,12.867,12.867,12.867,12.867,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,19.1,19.1,19.1,19.1
2020,9,14,21,12.825,12.825,12.825,12.825,12.825,12.825,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,18.925,18.925,18.925,18.925
2020,9,14,22,12.783,12.783,12.783,12.783,12.783,12.783,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,18.75,18.75,18.75,18.75
2020,9,14,23,12.742,12.742,12.742,12.742,12.742,12.742,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,18.575,18.575,18.575,18.575
2020,9,14,24,12.7,12.7,12.7,12.7,12.7,12.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,18.4,18.4,18.4,18.4
2020,9,14,25,12.667,12.667,12.667,12.667,12.667,12.667,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,18.25,18.25,18.25,18.25
2020,9,14,26,12.633,12.633,12.633,12.633,12.633,12.633,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,18.1,18.1,18.1,18.1
2020,9,14,27,12.6,12.6,12.6,12.6,12.6,12.6,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.95,17.95,17.95,17.95
2020,9,14,28,12.567,12.567,12.567,12.567,12.567,12.567,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.8,17.8,17.8,17.8
2020,9,14,29,12.533,12.533,12.533,12.533,12.533,12.533,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.65,17.65,17.65,17.65
2020,9,14,30,12.5,12.5,12.5,12.5,12.5,12.5,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.5,17.5,17.5,17.5
2020,9,14,31,12.467,12.467,12.467,12.467,12.467,12.467,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.35,17.35,17.35,17.35
2020,9,14,32,12.433,12.433,12.433,12.433,12.433,12.433,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.2,17.2,17.2,17.2
2020,9,14,33,12.4,12.4,12.4,12.4,12.4,12.4,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,17.05,17.05,17.05,17.05
2020,9,14,34,12.367,12.367,12.367,12.367,12.367,12.367,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,16.9,16.9,16.9,16.9
2020,9,14,35,12.333,12.333,12.333,12.333,12.333,12.333,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,16.75,16.75,16.75,16.75
2020,9,14,36,12.3,12.3,12.3,12.3,12.3,12.3,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,16.6,16.6,16.6,16.6
2020,9,14,37,12.3,12.3,12.3,12.3,12.3,12.3,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,16.95,16.95,16.95,16.95
2020,9,14,38,12.3,12.3,12.3,12.3,12.3,12.3,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,17.3,17.3,17.3,17.3
2020,9,14,39,12.3,12.3,12.3,12.3,12.3,12.3,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,17.65,17.65,17.65,17.65
2020,9,14,40,12.3,12.3,12.3,12.3,12.3,12.3,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,18,18,18,18
2020,9,14,41,12.3,12.3,12.3,12.3,12.3,12.3,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,18.35,18.35,18.35,18.35
2020,9,14,42,12.3,12.3,12.3,12.3,12.3,12.3,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,18.7,18.7,18.7,18.7
2020,9,14,43,12.3,12.3,12.3,12.3,12.3,12.3,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,19.05,19.05,19.05,19.05
2020,9,14,44,12.3,12.3,12.3,12.3,12.3,12.3,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,19.4,19.4,19.4,19.4
2020,9,14,45,12.3,12.3,12.3,12.3,12.3,12.3,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,19.75,19.75,19.75,19.75
2020,9,14,46,12.3,12.3,12.3,12.3,12.3,12.3,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,20.1,20.1,20.1,20.1
2020,9,14,47,12.3,12.3,12.3,12.3,12.3,12.3,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,20.45,20.45,20.45,20.45
2020,9,14,48,12.3,12.3,12.3,12.3,12.3,12.3,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20.8,20.8,20.8,20.8
2020,9,14,49,12.333,12.333,12.333,12.333,12.333,12.333,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,8.617,21.725,21.725,21.725,21.725
2020,9,14,50,12.367,12.367,12.367,12.367,12.367,12.367,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,8.633,22.65,22.65,22.65,22.65
2020,9,14,51,12.4,12.4,12.4,12.4,12.4,12.4,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,23.575,23.575,23.575,23.575
2020,9,14,52,12.433,12.433,12.433,12.433,12.433,12.433,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,8.667,24.5,24.5,24.5,24.5
2020,9,14,53,12.467,12.467,12.467,12.467,12.467,12.467,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,8.683,25.425,25.425,25.425,25.425
2020,9,14,54,12.5,12.5,12.5,12.5,12.5,12.5,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,26.35,26.35,26.35,26.35
2020,9,14,55,12.533,12.533,12.533,12.533,12.533,12.533,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,8.717,27.275,27.275,27.275,27.275
2020,9,14,56,12.567,12.567,12.567,12.567,12.567,12.567,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,8.733,28.2,28.2,28.2,28.2
2020,9,14,57,12.6,12.6,12.6,12.6,12.6,12.6,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,29.125,29.125,29.125,29.125
2020,9,14,58,12.633,12.633,12.633,12.633,12.633,12.633,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,30.05,30.05,30.05,30.05
2020,9,14,59,12.667,12.667,12.667,12.667,12.667,12.667,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,8.783,30.975,30.975,30.975,30.975
2020,9,14,60,12.7,12.7,12.7,12.7,12.7,12.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,31.9,31.9,31.9,31.9
2020,9,14,61,12.667,12.667,12.667,12.667,12.667,12.667,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,31.383,31.383,31.383,31.383
2020,9,14,62,12.633,12.633,12.633,12.633,12.633,12.633,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,30.867,30.867,30.867,30.867
2020,9,14,63,12.6,12.6,12.6,12.6,12.6,12.6,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,30.35,30.35,30.35,30.35
2020,9,14,64,12.567,12.567,12.567,12.567,12.567,12.567,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,29.833,29.833,29.833,29.833
2020,9,14,65,12.533,12.533,12.533,12.533,12.533,12.533,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,29.317,29.317,29.317,29.317
2020,9,14,66,12.5,12.5,12.5,12.5,12.5,12.5,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,28.8,28.8,28.8,28.8
2020,9,14,67,12.467,12.467,12.467,12.467,12.467,12.467,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,28.283,28.283,28.283,28.283
2020,9,14,68,12.433,12.433,12.433,12.433,12.433,12.433,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,27.767,27.767,27.767,27.767
2020,9,14,69,12.4,12.4,12.4,12.4,12.4,12.4,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,27.25,27.25,27.25,27.25
2020,9,14,70,12.367,12.367,12.367,12.367,12.367,12.367,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,26.733,26.733,26.733,26.733
2020,9,14,71,12.333,12.333,12.333,12.333,12.333,12.333,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,26.217,26.217,26.217,26.217
2020,9,14,72,12.3,12.3,12.3,12.3,12.3,12.3,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,25.7,25.7,25.7,25.7
2020,9,14,73,13.125,13.125,13.125,13.125,13.125,13.125,9.442,9.442,9.442,9.442,9.442,9.442,9.442,9.442,9.442,9.442,25.483,25.483,25.483,25.483
2020,9,14,74,13.95,13.95,13.95,13.95,13.95,13.95,10.083,10.083,10.083,10.083,10.083,10.083,10.083,10.083,10.083,10.083,25.267,25.267,25.267,25.267
2020,9,14,75,14.775,14.775,14.775,14.775,14.775,14.775,10.725,10.725,10.725,10.725,10.725,10.725,10.725,10.725,10.725,10.725,25.05,25.05,25.05,25.05
2020,9,14,76,15.6,15.6,15.6,15.6,15.6,15.6,11.367,11.367,11.367,11.367,11.367,11.367,11.367,11.367,11.367,11.367,24.833,24.833,24.833,24.833
2020,9,14,77,16.425,16.425,16.425,16.425,16.425,16.425,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,24.617,24.617,24.617,24.617
2020,9,14,78,17.25,17.25,17.25,17.25,17.25,17.25,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.65,24.4,24.4,24.4,24.4
2020,9,14,79,18.075,18.075,18.075,18.075,18.075,18.075,13.292,13.292,13.292,13.292,13.292,13.292,13.292,13.292,13.292,13.292,24.183,24.183,24.183,24.183
2020,9,14,80,18.9,18.9,18.9,18.9,18.9,18.9,13.933,13.933,13.933,13.933,13.933,13.933,13.933,13.933,13.933,13.933,23.967,23.967,23.967,23.967
2020,9,14,81,19.725,19.725,19.725,19.725,19.725,19.725,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,23.75,23.75,23.75,23.75
2020,9,14,82,20.55,20.55,20.55,20.55,20.55,20.55,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,23.533,23.533,23.533,23.533
2020,9,14,83,21.375,21.375,21.375,21.375,21.375,21.375,15.858,15.858,15.858,15.858,15.858,15.858,15.858,15.858,15.858,15.858,23.317,23.317,23.317,23.317
2020,9,14,84,22.2,22.2,22.2,22.2,22.2,22.2,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,23.1,23.1,23.1,23.1
2020,9,14,85,22.708,22.708,22.708,22.708,22.708,22.708,16.567,16.567,16.567,16.567,16.567,16.567,16.567,16.567,16.567,16.567,23.492,23.492,23.492,23.492
2020,9,14,86,23.217,23.217,23.217,23.217,23.217,23.217,16.633,16.633,16.633,16.633,16.633,16.633,16.633,16.633,16.633,16.633,23.883,23.883,23.883,23.883
2020,9,14,87,23.725,23.725,23.725,23.725,23.725,23.725,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,24.275,24.275,24.275,24.275
2020,9,14,88,24.233,24.233,24.233,24.233,24.233,24.233,16.767,16.767,16.767,16.767,16.767,16.767,16.767,16.767,16.767,16.767,24.667,24.667,24.667,24.667
2020,9,14,89,24.742,24.742,24.742,24.742,24.742,24.742,16.833,16.833,16.833,16.833,16.833,16.833,16.833,16.833,16.833,16.833,25.058,25.058,25.058,25.058
2020,9,14,90,25.25,25.25,25.25,25.25,25.25,25.25,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,25.45,25.45,25.45,25.45
2020,9,14,91,25.758,25.758,25.758,25.758,25.758,25.758,16.967,16.967,16.967,16.967,16.967,16.967,16.967,16.967,16.967,16.967,25.842,25.842,25.842,25.842
2020,9,14,92,26.267,26.267,26.267,26.267,26.267,26.267,17.033,17.033,17.033,17.033,17.033,17.033,17.033,17.033,17.033,17.033,26.233,26.233,26.233,26.233
2020,9,14,93,26.775,26.775,26.775,26.775,26.775,26.775,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,26.625,26.625,26.625,26.625
2020,9,14,94,27.283,27.283,27.283,27.283,27.283,27.283,17.167,17.167,17.167,17.167,17.167,17.167,17.167,17.167,17.167,17.167,27.017,27.017,27.017,27.017
2020,9,14,95,27.792,27.792,27.792,27.792,27.792,27.792,17.233,17.233,17.233,17.233,17.233,17.233,17.233,17.233,17.233,17.233,27.408,27.408,27.408,27.408
2020,9,14,96,28.3,28.3,28.3,28.3,28.3,28.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,27.8,27.8,27.8,27.8
2020,9,14,97,27.708,27.708,27.708,27.708,27.708,27.708,17.317,17.317,17.317,17.317,17.317,17.317,17.317,17.317,17.317,17.317,27.842,27.842,27.842,27.842
2020,9,14,98,27.117,27.117,27.117,27.117,27.117,27.117,17.333,17.333,17.333,17.333,17.333,17.333,17.333,17.333,17.333,17.333,27.883,27.883,27.883,27.883
2020,9,14,99,26.525,26.525,26.525,26.525,26.525,26.525,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,27.925,27.925,27.925,27.925
2020,9,14,100,25.933,25.933,25.933,25.933,25.933,25.933,17.367,17.367,17.367,17.367,17.367,17.367,17.367,17.367,17.367,17.367,27.967,27.967,27.967,27.967
2020,9,14,101,25.342,25.342,25.342,25.342,25.342,25.342,17.383,17.383,17.383,17.383,17.383,17.383,17.383,17.383,17.383,17.383,28.008,28.008,28.008,28.008
2020,9,14,102,24.75,24.75,24.75,24.75,24.75,24.75,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,28.05,28.05,28.05,28.05
2020,9,14,103,24.158,24.158,24.158,24.158,24.158,24.158,17.417,17.417,17.417,17.417,17.417,17.417,17.417,17.417,17.417,17.417,28.092,28.092,28.092,28.092
2020,9,14,104,23.567,23.567,23.567,23.567,23.567,23.567,17.433,17.433,17.433,17.433,17.433,17.433,17.433,17.433,17.433,17.433,28.133,28.133,28.133,28.133
2020,9,14,105,22.975,22.975,22.975,22.975,22.975,22.975,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,28.175,28.175,28.175,28.175
2020,9,14,106,22.383,22.383,22.383,22.383,22.383,22.383,17.467,17.467,17.467,17.467,17.467,17.467,17.467,17.467,17.467,17.467,28.217,28.217,28.217,28.217
2020,9,14,107,21.792,21.792,21.792,21.792,21.792,21.792,17.483,17.483,17.483,17.483,17.483,17.483,17.483,17.483,17.483,17.483,28.258,28.258,28.258,28.258
2020,9,14,108,21.2,21.2,21.2,21.2,21.2,21.2,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,28.3,28.3,28.3,28.3
2020,9,14,109,20.967,20.967,20.967,20.967,20.967,20.967,17.892,17.892,17.892,17.892,17.892,17.892,17.892,17.892,17.892,17.892,27.2,27.2,27.2,27.2
2020,9,14,110,20.733,20.733,20.733,20.733,20.733,20.733,18.283,18.283,18.283,18.283,18.283,18.283,18.283,18.283,18.283,18.283,26.1,26.1,26.1,26.1
2020,9,14,111,20.5,20.5,20.5,20.5,20.5,20.5,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,25,25,25,25
2020,9,14,112,20.267,20.267,20.267,20.267,20.267,20.267,19.067,19.067,19.067,19.067,19.067,19.067,19.067,19.067,19.067,19.067,23.9,23.9,23.9,23.9
2020,9,14,113,20.033,20.033,20.033,20.033,20.033,20.033,19.458,19.458,19.458,19.458,19.458,19.458,19.458,19.458,19.458,19.458,22.8,22.8,22.8,22.8
2020,9,14,114,19.8,19.8,19.8,19.8,19.8,19.8,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,21.7,21.7,21.7,21.7
2020,9,14,115,19.567,19.567,19.567,19.567,19.567,19.567,20.242,20.242,20.242,20.242,20.242,20.242,20.242,20.242,20.242,20.242,20.6,20.6,20.6,20.6
2020,9,14,116,19.333,19.333,19.333,19.333,19.333,19.333,20.633,20.633,20.633,20.633,20.633,20.633,20.633,20.633,20.633,20.633,19.5,19.5,19.5,19.5
2020,9,14,117,19.1,19.1,19.1,19.1,19.1,19.1,21.025,21.025,21.025,21.025,21.025,21.025,21.025,21.025,21.025,21.025,18.4,18.4,18.4,18.4
2020,9,14,118,18.867,18.867,18.867,18.867,18.867,18.867,21.417,21.417,21.417,21.417,21.417,21.417,21.417,21.417,21.417,21.417,17.3,17.3,17.3,17.3
2020,9,14,119,18.633,18.633,18.633,18.633,18.633,18.633,21.808,21.808,21.808,21.808,21.808,21.808,21.808,21.808,21.808,21.808,16.2,16.2,16.2,16.2
2020,9,14,120,18.4,18.4,18.4,18.4,18.4,18.4,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,15.1,15.1,15.1,15.1
2020,9,14,121,19.975,19.975,19.975,19.975,19.975,19.975,23.483,23.483,23.483,23.483,23.483,23.483,23.483,23.483,23.483,23.483,15.117,15.117,15.117,15.117
2020,9,14,122,21.55,21.55,21.55,21.55,21.55,21.55,24.767,24.767,24.767,24.767,24.767,24.767,24.767,24.767,24.767,24.767,15.133,15.133,15.133,15.133
2020,9,14,123,23.125,23.125,23.125,23.125,23.125,23.125,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,15.15,15.15,15.15,15.15
2020,9,14,124,24.7,24.7,24.7,24.7,24.7,24.7,27.333,27.333,27.333,27.333,27.333,27.333,27.333,27.333,27.333,27.333,15.167,15.167,15.167,15.167
2020,9,14,125,26.275,26.275,26.275,26.275,26.275,26.275,28.617,28.617,28.617,28.617,28.617,28.617,28.617,28.617,28.617,28.617,15.183,15.183,15.183,15.183
2020,9,14,126,27.85,27.85,27.85,27.85,27.85,27.85,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,15.2,15.2,15.2,15.2
2020,9,14,127,29.425,29.425,29.425,29.425,29.425,29.425,31.183,31.183,31.183,31.183,31.183,31.183,31.183,31.183,31.183,31.183,15.217,15.217,15.217,15.217
2020,9,14,128,31,31,31,31,31,31,32.467,32.467,32.467,32.467,32.467,32.467,32.467,32.467,32.467,32.467,15.233,15.233,15.233,15.233
2020,9,14,129,32.575,32.575,32.575,32.575,32.575,32.575,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,15.25,15.25,15.25,15.25
2020,9,14,130,34.15,34.15,34.15,34.15,34.15,34.15,35.033,35.033,35.033,35.033,35.033,35.033,35.033,35.033,35.033,35.033,15.267,15.267,15.267,15.267
2020,9,14,131,35.725,35.725,35.725,35.725,35.725,35.725,36.317,36.317,36.317,36.317,36.317,36.317,36.317,36.317,36.317,36.317,15.283,15.283,15.283,15.283
2020,9,14,132,37.3,37.3,37.3,37.3,37.3,37.3,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,15.3,15.3,15.3,15.3
2020,9,14,133,38.042,38.042,38.042,38.042,38.042,38.042,37.875,37.875,37.875,37.875,37.875,37.875,37.875,37.875,37.875,37.875,15.567,15.567,15.567,15.567
2020,9,14,134,38.783,38.783,38.783,38.783,38.783,38.783,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,15.833,15.833,15.833,15.833
2020,9,14,135,39.525,39.525,39.525,39.525,39.525,39.525,38.425,38.425,38.425,38.425,38.425,38.425,38.425,38.425,38.425,38.425,16.1,16.1,16.1,16.1
2020,9,14,136,40.267,40.267,40.267,40.267,40.267,40.267,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,16.367,16.367,16.367,16.367
2020,9,14,137,41.008,41.008,41.008,41.008,41.008,41.008,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,16.633,16.633,16.633,16.633
2020,9,14,138,41.75,41.75,41.75,41.75,41.75,41.75,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,16.9,16.9,16.9,16.9
2020,9,14,139,42.492,42.492,42.492,42.492,42.492,42.492,39.525,39.525,39.525,39.525,39.525,39.525,39.525,39.525,39.525,39.525,17.167,17.167,17.167,17.167
2020,9,14,140,43.233,43.233,43.233,43.233,43.233,43.233,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,17.433,17.433,17.433,17.433
2020,9,14,141,43.975,43.975,43.975,43.975,43.975,43.975,40.075,40.075,40.075,40.075,40.075,40.075,40.075,40.075,40.075,40.075,17.7,17.7,17.7,17.7
2020,9,14,142,44.717,44.717,44.717,44.717,44.717,44.717,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,17.967,17.967,17.967,17.967
2020,9,14,143,45.458,45.458,45.458,45.458,45.458,45.458,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,18.233,18.233,18.233,18.233
2020,9,14,144,46.2,46.2,46.2,46.2,46.2,46.2,40.9,40.9,40.9,40.9,40.9,40.9,40.9,40.9,40.9,40.9,18.5,18.5,18.5,18.5
2020,9,14,145,45.375,45.375,45.375,45.375,45.375,45.375,41.417,41.417,41.417,41.417,41.417,41.417,41.417,41.417,41.417,41.417,19.083,19.083,19.083,19.083
2020,9,14,146,44.55,44.55,44.55,44.55,44.55,44.55,41.933,41.933,41.933,41.933,41.933,41.933,41.933,41.933,41.933,41.933,19.667,19.667,19.667,19.667
2020,9,14,147,43.725,43.725,43.725,43.725,43.725,43.725,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,20.25,20.25,20.25,20.25
2020,9,14,148,42.9,42.9,42.9,42.9,42.9,42.9,42.967,42.967,42.967,42.967,42.967,42.967,42.967,42.967,42.967,42.967,20.833,20.833,20.833,20.833
2020,9,14,149,42.075,42.075,42.075,42.075,42.075,42.075,43.483,43.483,43.483,43.483,43.483,43.483,43.483,43.483,43.483,43.483,21.417,21.417,21.417,21.417
2020,9,14,150,41.25,41.25,41.25,41.25,41.25,41.25,44,44,44,44,44,44,44,44,44,44,22,22,22,22
2020,9,14,151,40.425,40.425,40.425,40.425,40.425,40.425,44.517,44.517,44.517,44.517,44.517,44.517,44.517,44.517,44.517,44.517,22.583,22.583,22.583,22.583
2020,9,14,152,39.6,39.6,39.6,39.6,39.6,39.6,45.033,45.033,45.033,45.033,45.033,45.033,45.033,45.033,45.033,45.033,23.167,23.167,23.167,23.167
2020,9,14,153,38.775,38.775,38.775,38.775,38.775,38.775,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,23.75,23.75,23.75,23.75
2020,9,14,154,37.95,37.95,37.95,37.95,37.95,37.95,46.067,46.067,46.067,46.067,46.067,46.067,46.067,46.067,46.067,46.067,24.333,24.333,24.333,24.333
2020,9,14,155,37.125,37.125,37.125,37.125,37.125,37.125,46.583,46.583,46.583,46.583,46.583,46.583,46.583,46.583,46.583,46.583,24.917,24.917,24.917,24.917
2020,9,14,156,36.3,36.3,36.3,36.3,36.3,36.3,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,25.5,25.5,25.5,25.5
2020,9,14,157,36.258,36.258,36.258,36.258,36.258,36.258,47.117,47.117,47.117,47.117,47.117,47.117,47.117,47.117,47.117,47.117,26.317,26.317,26.317,26.317
2020,9,14,158,36.217,36.217,36.217,36.217,36.217,36.217,47.133,47.133,47.133,47.133,47.133,47.133,47.133,47.133,47.133,47.133,27.133,27.133,27.133,27.133
2020,9,14,159,36.175,36.175,36.175,36.175,36.175,36.175,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,27.95,27.95,27.95,27.95
2020,9,14,160,36.133,36.133,36.133,36.133,36.133,36.133,47.167,47.167,47.167,47.167,47.167,47.167,47.167,47.167,47.167,47.167,28.767,28.767,28.767,28.767
